Price;RegistrationYear;Power;Kilometer
5700;2004;116;125000
14199;2008;204;125000
500;2001;54;150000
3100;2009;0;150000
10499;2009;160;150000
3300;2005;109;150000
5700;2007;136;150000
1300;2003;58;150000
1390;2002;60;90000
4000;1999;220;150000
1500;1999;125;150000
600;2001;60;150000
11800;2012;128;60000
9800;2000;0;80000
550;1995;54;150000
13900;2002;354;70000
10200;2005;192;125000
1500;1996;150;150000
5999;2007;177;150000
8990;2010;160;125000
850;2005;0;150000
14490;2009;200;70000
2999;2006;52;40000
1990;2005;113;150000
450;1991;150;150000
7990;2001;122;150000
10950;2005;334;150000
14398;2008;190;150000
1200;2001;58;150000
1200;2002;44;80000
8400;2010;105;90000
0;1979;65;150000
850;1994;60;150000
400;2001;0;150000
6490;2006;140;150000
599;1997;100;150000
0;1980;0;20000
8800;2003;192;150000
3000;2016;170;150000
8300;2009;80;60000
80;1995;0;150000
1;2000;0;10000
899;2000;0;150000
3400;1999;170;150000
750;1999;107;150000
15490;2009;160;60000
1200;2000;193;150000
5900;2002;170;150000
1999;2001;0;150000
4990;1999;118;150000
11900;2008;170;70000
17500;2009;170;150000
2400;2006;88;125000
8755;2013;69;20000
6500;2007;116;100000
1400;1996;60;150000
1499;1990;126;150000
900;1997;116;125000
3200;2006;136;150000
3000;1993;121;150000
3499;1999;193;150000
880;2000;102;150000
1300;1995;125;150000
1750;2003;64;150000
1000;1999;0;150000
749;2001;75;125000
1250;1996;71;150000
500;1995;45;150000
2400;2002;101;150000
950;2000;55;150000
9990;2009;204;150000
6999;2009;120;125000
750;1995;0;5000
3480;2002;110;150000
3400;2004;140;150000
400;2001;55;125000
1990;2002;150;150000
1600;2018;75;150000
1100;1998;60;150000
1899;1998;170;150000
14980;2006;231;150000
5150;2008;105;150000
500;2016;0;150000
600;1996;0;150000
4400;2001;131;80000
6650;2009;143;150000
2500;2003;109;150000
3300;2001;170;150000
1300;2003;136;125000
730;1999;125;150000
6599;2009;80;70000
4000;2002;131;150000
2400;2002;166;150000
4399;2008;69;150000
1800;1999;0;150000
17490;2012;140;90000
12490;2011;184;150000
2350;2010;69;60000
6200;2004;160;150000
13000;2011;177;80000
13500;2012;150;60000
5250;2017;88;150000
10990;2016;82;5000
300;1999;115;150000
7250;2009;90;150000
10900;2005;163;125000
800;1996;75;150000
3699;2002;179;150000
1000;2000;0;150000
550;1998;101;150000
2490;2005;68;150000
300;1996;75;150000
400;1997;0;150000
3400;2005;109;150000
1950;2004;80;150000
1500;2000;58;150000
12990;2011;105;20000
1200;1996;60;150000
4000;2003;125;150000
1650;1989;90;150000
3400;2006;0;150000
5400;2004;105;125000
8650;2006;140;150000
10999;2005;218;125000
12999;2012;125;80000
8800;2010;122;100000
2999;2008;0;150000
2100;2002;75;150000
3200;2005;145;150000
5900;2007;150;150000
3750;2017;80;100000
6890;2007;177;150000
900;2000;106;125000
8500;2009;136;150000
9800;2014;80;30000
625;2017;100;150000
2399;1994;90;150000
2550;2016;131;150000
9700;2004;160;150000
3750;2007;60;125000
15700;2009;140;70000
13199;2009;140;150000
500;1996;45;150000
1600;2003;101;150000
10700;2007;201;100000
7400;2007;150;70000
1900;1997;136;150000
6000;2007;113;125000
4550;2005;140;150000
8900;2016;0;20000
1600;2000;75;150000
7990;2009;126;150000
900;1994;141;150000
1600;1997;0;150000
650;1996;100;150000
0;2001;0;90000
2199;2001;82;150000
3700;2006;105;100000
3499;2005;194;150000
10990;2006;256;125000
600;2003;100;150000
550;1998;90;150000
1499;2001;101;150000
2590;2005;80;150000
14499;2010;170;125000
950;2000;0;150000
1500;2017;110;150000
800;1996;0;125000
5500;2007;109;100000
3999;2009;50;125000
1900;1996;150;125000
1500;2000;116;150000
9000;2009;110;100000
200;2000;0;150000
600;2000;60;150000
9690;2006;224;150000
1199;2001;101;150000
7900;2007;140;150000
200;2000;60;90000
3900;2006;140;125000
8900;2009;105;150000
1800;2002;108;150000
1200;1999;105;150000
0;1996;55;150000
1950;1998;101;150000
600;1993;0;150000
2550;2003;147;150000
6650;2006;140;150000
10499;2006;170;150000
500;1999;100;150000
1000;1997;60;150000
2550;2002;116;150000
2450;2002;101;150000
2450;2002;166;150000
2300;1998;75;150000
799;2000;116;150000
2000;2004;174;150000
1200;1999;44;150000
800;1999;75;150000
3200;2004;135;150000
3200;2003;82;125000
4600;2009;150;125000
750;1996;60;150000
17900;2004;0;150000
999;2002;80;150000
700;2000;104;125000
1750;2001;125;150000
8650;2009;102;90000
1500;2000;144;150000
1950;2000;184;150000
600;1995;101;150000
2345;1997;105;150000
1500;1997;90;150000
2990;2002;116;150000
3500;2003;131;150000
2800;2006;60;125000
1800;2003;80;150000
5999;2007;139;150000
1899;1999;238;150000
1290;2003;150;150000
7500;2002;220;150000
4500;2006;113;60000
6000;1993;160;150000
2250;2006;60;150000
2600;1998;100;150000
950;2000;75;150000
1199;2002;120;150000
1000;2002;0;150000
2150;2001;0;150000
5000;2004;140;150000
2999;2016;95;150000
6650;2007;143;150000
0;1991;87;150000
4600;2004;109;90000
0;2004;103;150000
5499;2001;129;125000
3900;1976;50;150000
13950;2011;197;150000
4450;2009;109;150000
6800;2008;88;70000
300;1994;0;150000
3000;2017;75;70000
490;1996;116;150000
450;1996;0;150000
0;2004;125;150000
1300;1995;90;150000
950;2000;131;150000
2600;2004;50;90000
7999;2008;105;150000
13999;2012;116;60000
850;1997;75;150000
6385;2005;147;100000
1600;2006;69;150000
1099;1998;140;150000
490;1990;54;150000
2200;1999;136;150000
5500;2005;102;150000
4500;2005;105;90000
990;2001;58;125000
1390;1998;116;150000
3300;2007;0;100000
8500;2004;0;150000
300;1996;75;150000
14990;2008;218;100000
3350;2004;116;125000
13500;2018;204;150000
999;2016;50;150000
1500;2003;0;125000
1050;1995;136;150000
1000;2001;90;150000
6300;2006;105;125000
2500;2002;140;150000
1200;1990;0;50000
3780;2017;192;150000
1450;1999;0;150000
2600;1998;165;150000
6400;2007;105;150000
1680;2003;58;125000
14400;2010;260;125000
8500;2011;105;150000
100;1999;60;150000
250;1995;0;150000
190;1990;0;150000
1500;1994;116;150000
10490;2007;95;50000
10990;2009;105;90000
7450;2003;225;150000
2850;1991;109;150000
1250;1999;193;150000
600;2003;101;20000
11790;2015;75;5000
8990;2002;163;100000
1999;2004;103;150000
1750;1997;101;150000
4200;2004;109;150000
13500;2011;105;70000
3999;2005;136;150000
2790;2017;109;150000
2100;2000;0;150000
1111;2001;60;150000
3590;1997;150;150000
1150;1998;110;150000
8999;2008;143;150000
4500;2004;109;60000
6500;2006;140;150000
450;2016;45;150000
1300;2017;0;5000
0;1998;0;150000
0;2003;58;150000
6990;2012;71;30000
6700;2007;0;150000
650;1991;112;20000
7950;2012;105;150000
0;1998;101;125000
6100;2009;60;40000
3490;2003;0;150000
2000;2001;41;150000
290;1996;88;150000
599;1995;139;150000
16490;2010;156;50000
4900;2012;114;150000
2050;2016;0;150000
1299;1997;125;150000
0;2000;105;150000
9500;2003;143;150000
2400;2004;131;150000
3500;2007;65;90000
2000;2003;75;125000
4800;2000;125;150000
2500;1999;101;150000
849;1999;87;150000
3299;2006;0;150000
3750;2007;92;90000
2250;2005;87;150000
9500;2015;60;5000
1450;2002;125;150000
3300;1999;136;150000
4850;2008;86;100000
300;2016;0;150000
400;1996;90;150000
5500;2005;163;150000
1650;1995;150;150000
149;2000;54;150000
2400;2000;60;150000
4999;2006;150;150000
6200;2007;86;80000
1500;1999;116;150000
880;2002;141;150000
1650;1998;101;150000
550;1995;75;150000
7700;2007;210;150000
7600;2012;105;80000
2450;2004;155;150000
4950;2009;71;50000
13490;2010;143;150000
17500;2014;204;100000
6850;2006;150;125000
12400;2012;105;80000
6800;2018;54;60000
1800;1998;90;150000
15000;2010;190;125000
5800;2006;140;90000
9799;2009;140;150000
1200;1998;102;150000
2500;2004;0;150000
2150;2005;80;150000
2500;2002;115;150000
850;1999;165;150000
3990;1987;129;150000
2300;2001;140;150000
19500;1985;105;90000
4400;2008;101;150000
8900;2006;150;150000
11990;2013;75;30000
1400;1997;122;150000
3200;1999;125;150000
3550;2009;60;40000
10690;2010;0;125000
13700;2014;75;30000
550;1999;58;150000
6200;2000;170;150000
500;2016;72;150000
15990;2009;224;150000
4800;2003;231;150000
5990;2007;224;150000
1590;2000;75;150000
11999;1997;250;90000
4500;1997;193;150000
0;1995;0;150000
2500;2006;150;150000
1100;1999;150;150000
3850;1998;150;150000
10200;2004;306;150000
2500;2001;305;150000
2990;2004;128;150000
2750;2010;68;150000
7650;2007;102;150000
2450;1996;156;150000
2349;2003;75;125000
7200;2009;140;60000
7750;2006;280;90000
4999;2003;125;150000
1000;2000;125;150000
2800;2001;110;100000
2950;2001;131;150000
9000;2006;163;150000
700;1999;101;150000
11990;2009;160;60000
2250;1999;136;150000
12500;2011;140;150000
1300;2005;130;150000
5990;2009;60;20000
150;1996;106;150000
9400;2007;231;150000
1690;2002;64;150000
500;2002;50;150000
100;1999;60;150000
4599;2004;200;150000
3900;2004;150;150000
1150;2000;75;150000
200;1998;46;150000
4490;2008;90;125000
1550;2016;135;125000
1500;1995;116;20000
950;1986;0;5000
490;2003;60;50000
15499;2014;156;30000
299;2001;75;5000
1090;2000;101;150000
4350;2018;170;150000
5500;2016;100;150000
14750;2013;135;40000
1999;1992;115;125000
4300;2003;131;150000
2690;2002;55;150000
150;1995;45;150000
3500;2003;125;150000
25;2000;0;5000
0;2002;102;150000
1100;2003;95;150000
1600;1999;101;150000
2000;2000;105;150000
0;1990;0;150000
8000;2005;150;150000
1750;1998;75;60000
1350;2006;60;150000
675;2000;102;150000
1300;2016;150;150000
4650;2003;31;30000
1250;1997;145;150000
7600;2004;163;150000
2950;2004;54;125000
12000;1968;131;5000
450;2000;231;150000
2798;2006;68;150000
2000;2018;150;150000
12900;2007;224;150000
2800;2016;75;150000
1700;1997;75;150000
3750;2004;113;150000
15000;2013;182;40000
3950;2006;116;150000
4500;2000;179;150000
500;1997;60;5000
6500;2007;95;50000
5850;2018;0;125000
14700;2008;200;125000
5499;2008;116;150000
250;2016;60;150000
5800;2004;163;150000
999;1998;68;150000
5000;2002;102;150000
5800;1996;218;150000
13490;2012;105;50000
850;1999;0;150000
3799;2006;64;125000
450;2001;0;150000
16500;2013;168;50000
12800;2005;306;150000
850;1996;75;125000
1850;1998;193;150000
8500;2005;218;150000
1500;1998;102;150000
4800;2008;80;150000
2750;2004;144;150000
14990;2009;239;150000
13000;2006;232;150000
11500;2004;333;150000
12000;2013;135;40000
8900;2007;109;125000
2000;1999;99;150000
7500;2008;126;100000
18990;2014;140;20000
12790;2015;135;5000
999;1997;0;150000
1200;1995;125;150000
1150;1995;95;150000
7299;2006;163;150000
11350;2008;160;60000
2449;2003;75;150000
7000;2003;225;150000
3999;2016;140;150000
1290;2004;80;150000
1900;2016;0;150000
1300;1996;75;150000
999;1991;150;150000
950;1998;60;150000
2700;2000;68;150000
7200;2006;150;150000
2500;2017;60;100000
1650;2000;50;125000
8500;2007;200;5000
5000;2004;204;150000
1100;2003;101;150000
1500;2001;75;125000
1500;2001;116;150000
5349;2012;60;90000
4000;2003;115;150000
10350;2009;150;150000
16800;2010;239;150000
320;2016;0;150000
450;1999;140;150000
3500;2006;0;150000
395;2000;68;150000
11000;2011;140;90000
2475;2003;163;150000
5999;2008;90;125000
12900;2010;160;80000
1450;2003;0;150000
4900;2002;122;150000
799;2001;107;150000
1800;1998;101;150000
7600;2010;95;60000
2600;2001;170;150000
12800;2010;122;80000
1650;1998;116;150000
4150;2009;68;50000
4100;2018;129;150000
700;1990;136;150000
0;2016;0;150000
500;2000;0;150000
5950;2005;155;70000
399;1995;0;150000
5000;2008;86;150000
1450;1974;18;20000
1800;2001;163;150000
1150;1999;143;150000
18200;2009;177;150000
8950;2005;218;150000
7850;2010;90;50000
13990;2012;80;5000
3990;1995;194;150000
5500;2003;164;150000
1600;1998;75;150000
3400;2006;90;150000
3450;2005;125;150000
9000;2008;170;150000
16750;2010;211;100000
550;2017;60;90000
400;1998;100;150000
3000;2002;125;150000
10999;2001;102;5000
4000;2004;163;150000
2300;2003;95;150000
4800;2006;116;100000
14300;2007;200;150000
2900;2000;128;150000
999;1995;75;150000
4000;2003;163;150000
888;1990;132;150000
2849;2017;75;150000
225;1998;55;150000
5000;2008;90;150000
7000;2005;140;90000
2990;2004;177;150000
1300;2005;197;150000
4300;1995;240;30000
6000;2008;80;100000
1350;2001;75;150000
1350;2000;163;150000
4950;2009;0;125000
500;1996;95;150000
19000;2009;177;90000
999;1996;136;150000
3450;2004;95;150000
1950;2005;150;150000
4900;2012;75;40000
500;1997;54;150000
0;1984;50;150000
849;1999;101;150000
2500;2009;54;80000
1350;2002;90;150000
500;2000;44;150000
300;1997;75;150000
2950;2003;75;150000
8999;2006;170;150000
5650;2003;163;150000
1500;1999;116;150000
980;1997;0;150000
950;2004;116;150000
5999;2003;131;125000
5499;2001;250;150000
3000;2001;150;150000
7900;2007;150;80000
11100;2009;170;125000
3800;2001;160;150000
100;1996;0;150000
7500;1996;150;70000
7499;2004;170;150000
12800;2008;0;150000
2300;2004;0;150000
6900;2007;105;125000
2100;1994;136;150000
750;1997;90;150000
2525;2003;95;100000
16900;2002;306;125000
7300;2005;150;125000
950;2000;144;150000
5120;2018;140;150000
1150;1997;125;150000
19199;2007;218;40000
3900;1996;101;125000
3990;2003;90;125000
250;2000;65;150000
1500;2018;73;80000
3950;2009;109;100000
500;1997;100;5000
800;2000;0;150000
1550;1994;140;150000
1490;2001;75;70000
3500;2001;129;150000
700;1996;0;150000
1250;2005;58;150000
450;1997;101;150000
7990;2011;110;150000
8000;2008;170;150000
990;1997;110;150000
9350;2005;218;150000
12990;2006;224;150000
1600;2000;101;150000
10000;2013;140;40000
149;1300;0;5000
4900;2007;102;150000
750;1997;58;150000
9000;2011;105;80000
0;1991;87;150000
1600;2003;75;150000
6300;2006;140;150000
4000;2005;140;150000
625;2000;60;150000
7200;2010;101;60000
200;1997;43;150000
13699;2009;174;90000
1900;1999;0;125000
8450;2003;170;150000
3700;2003;122;150000
650;1997;101;125000
17900;2012;116;60000
5190;2007;105;150000
700;1996;116;150000
850;2000;0;150000
0;1983;0;150000
5650;2007;101;150000
2500;2005;147;150000
2900;2006;0;150000
350;2000;56;150000
5299;2002;220;150000
4450;2009;101;150000
15999;2009;211;90000
11990;2006;224;150000
350;2000;103;150000
1250;2000;75;150000
800;1994;75;150000
13000;2009;105;100000
1399;1997;75;150000
12950;2011;114;60000
12750;2010;190;150000
19900;2013;143;50000
50;2015;0;5000
350;2016;101;150000
400;1993;0;150000
1450;1995;95;150000
4650;2008;80;125000
15000;2006;163;125000
2299;2006;60;125000
600;1996;101;150000
2600;2002;109;150000
590;1998;75;5000
3790;1991;109;150000
5499;2005;193;150000
4900;2009;68;60000
700;2001;197;100000
799;2005;65;150000
3900;1992;190;150000
4400;2007;0;150000
17999;2013;116;40000
18900;2008;265;125000
0;2222;0;5000
5000;2007;105;150000
1200;2001;0;150000
3750;2005;105;125000
12860;2011;120;30000
7900;2004;140;150000
100;1995;0;150000
4250;2003;163;150000
7600;2005;225;150000
6499;2012;68;20000
800;1998;0;150000
5999;2007;102;80000
899;1998;90;100000
1500;1997;170;150000
3999;1996;140;150000
8950;2003;215;150000
3900;2011;60;100000
1000;2004;177;150000
8500;2008;122;125000
3000;2002;101;150000
13500;2011;170;150000
10599;2007;184;125000
6500;2014;0;10000
799;2002;75;150000
3499;2018;103;150000
0;1994;101;150000
14900;2010;170;150000
2749;2003;101;150000
2900;2008;75;150000
8700;2011;86;40000
1049;2001;125;150000
200;1999;60;150000
5990;2007;177;150000
1500;1999;90;150000
280;1998;60;150000
0;2005;0;150000
100;1995;71;125000
4199;2003;116;150000
1500;1997;150;150000
3600;2005;75;150000
6900;2009;0;50000
12500;2003;192;80000
5100;2009;77;30000
4200;2005;140;150000
3200;2006;77;90000
5000;2016;204;150000
1699;2000;0;150000
1250;1997;0;150000
750;2002;60;150000
1900;2003;128;150000
8490;2013;105;70000
2500;2002;75;150000
3499;2005;101;125000
3950;2003;170;150000
250;1995;60;150000
600;2017;0;150000
600;1993;45;150000
400;2001;0;150000
550;2016;0;150000
7800;2007;224;150000
2800;2002;75;20000
6500;2005;140;150000
15199;2009;143;150000
2600;2002;101;150000
16500;1981;136;150000
800;2000;0;150000
3111;2003;147;150000
5000;2005;105;150000
1290;2017;59;125000
4350;2004;150;125000
1200;2000;0;100000
8999;2005;0;150000
6750;2009;86;80000
1450;1999;75;150000
500;2000;75;150000
2990;1998;216;150000
2899;1999;145;70000
3000;2000;116;150000
17990;2017;120;20000
8670;2008;136;150000
2900;2017;101;150000
1350;1996;136;150000
1450;2005;101;150000
1000;1995;120;150000
1200;2016;60;150000
1200;2001;0;150000
600;1997;52;150000
1550;2001;75;150000
2550;2007;0;150000
250;2000;75;125000
10900;2011;163;150000
1650;1999;235;150000
5000;2005;113;150000
5600;2018;0;50000
2600;2006;0;150000
3999;2002;116;150000
9950;2010;122;80000
700;1996;60;150000
0;1998;90;150000
9100;2012;69;20000
1300;2001;105;150000
1500;2002;50;150000
2699;2000;150;150000
0;2000;0;150000
600;1999;54;80000
15500;2005;272;100000
15400;2013;143;150000
6900;2006;163;150000
7299;2009;80;90000
5300;2005;116;150000
8999;2014;69;30000
10500;2003;197;60000
4500;2005;140;150000
4500;2005;125;150000
450;2017;0;150000
750;1995;90;125000
4300;2010;68;70000
11900;2008;143;150000
900;2002;0;150000
3999;2002;116;80000
13990;2009;290;150000
300;1997;50;125000
3650;2006;156;150000
1300;1999;101;150000
1200;2018;101;150000
14000;2006;166;60000
8749;2010;122;80000
580;2016;0;150000
11450;2013;86;30000
245;2000;60;150000
7900;2007;150;90000
890;2003;60;5000
800;1996;122;150000
3500;2008;90;125000
650;1995;75;150000
8990;2008;170;100000
1600;1998;55;150000
8000;2009;140;150000
1500;1999;105;150000
3150;2002;101;150000
1;2016;115;150000
7850;2010;109;150000
660;2000;75;150000
3200;2003;125;150000
650;1998;55;150000
16000;1990;315;150000
4650;2005;140;150000
0;2001;58;150000
4200;2005;136;150000
9599;2010;122;80000
15499;2008;177;125000
3000;1996;0;150000
700;1989;55;150000
1370;2004;75;150000
8999;2007;152;125000
3600;2005;0;150000
1450;2018;54;100000
4700;1998;224;150000
3900;2009;68;70000
11000;2006;231;150000
1250;2002;90;150000
5700;2005;177;150000
2950;2005;90;100000
7500;1992;146;150000
8500;2012;200;60000
4900;2001;163;125000
1999;1993;150;150000
9500;2007;260;50000
999;1998;101;150000
2200;1998;215;150000
800;1994;0;150000
4200;2007;96;100000
5750;2004;224;150000
4490;2005;163;150000
18550;2011;218;100000
350;1996;75;150000
0;2000;107;150000
700;2002;45;80000
250;1995;50;5000
2200;2003;0;150000
400;2017;75;150000
9500;2006;170;50000
999;1990;0;150000
16500;1966;200;125000
4500;2005;116;150000
8950;1972;68;100000
1290;2001;60;80000
1350;2001;85;150000
200;1994;0;40000
1850;1998;75;150000
500;2000;60;125000
500;1996;75;100000
1550;1998;101;150000
700;1984;50;150000
5000;2007;140;150000
1650;2004;60;125000
7000;2003;476;100000
3900;2006;105;150000
3300;2005;105;150000
4600;2008;80;125000
4900;2001;110;150000
0;1996;102;150000
11550;2005;290;150000
4900;2006;105;100000
3499;2003;84;80000
2450;2001;75;125000
3499;1998;141;150000
699;1998;101;150000
12500;2008;140;125000
900;2001;0;150000
11990;2011;105;80000
1850;2001;170;150000
699;1997;50;150000
550;2001;0;150000
6980;2015;60;20000
11800;2011;122;80000
1050;1994;193;150000
50;1980;0;5000
2450;2000;133;150000
0;2012;92;60000
2600;2002;170;150000
300;1996;90;150000
12900;1976;80;150000
8500;2004;224;150000
1500;2001;143;150000
3799;2004;101;100000
10690;2009;140;150000
12500;2008;177;150000
4800;2009;140;150000
950;1999;0;125000
180;1999;0;150000
4200;1998;193;150000
1500;2005;54;125000
2000;2006;60;100000
590;1999;0;150000
12450;2008;170;100000
4250;2009;0;70000
1200;1999;60;150000
8500;1965;88;60000
600;1998;170;150000
1600;2001;136;150000
2990;2002;101;150000
1399;2003;88;150000
6290;2009;105;150000
5499;2006;250;150000
390;2016;60;150000
15000;2008;105;150000
18850;2012;136;30000
799;2016;55;90000
2999;1996;90;125000
200;1998;50;150000
1590;1999;60;150000
100;1985;0;90000
0;1999;60;150000
750;2017;115;150000
1150;2001;75;150000
17998;2015;120;5000
3200;2016;193;150000
3000;1980;125;150000
19200;2007;245;150000
3700;2010;60;150000
6500;2008;90;40000
3500;2017;136;150000
700;2006;60;80000
829;2000;65;150000
3500;2005;110;150000
1000;1995;115;150000
9600;2015;0;20000
350;1997;60;150000
14200;2009;170;150000
799;2004;169;150000
2999;2016;64;60000
13800;2006;224;150000
350;2000;60;150000
3999;2000;170;150000
6600;2009;80;150000
150;1996;52;150000
9000;2005;163;150000
4990;2012;75;30000
2999;2001;179;150000
5800;2006;140;150000
4300;1970;18;90000
4490;2004;120;150000
9150;2013;86;20000
3600;2003;82;150000
2200;2003;61;125000
3590;2004;90;80000
2400;2008;90;150000
1550;1996;110;150000
300;1998;115;100000
550;1999;0;150000
3240;2002;140;150000
3000;2005;131;150000
850;1999;50;150000
3900;2001;120;150000
16900;2010;204;150000
3480;1999;75;90000
500;1994;90;150000
1000;1999;85;150000
6600;1999;209;150000
1950;2003;131;150000
1400;1998;110;150000
14300;2010;170;125000
1500;2003;177;150000
990;1992;90;150000
2699;2016;115;125000
3100;1999;150;150000
600;1999;82;150000
350;2001;60;150000
1850;1993;0;150000
1200;2000;105;150000
4200;2004;179;150000
2600;2004;101;125000
4500;2003;84;60000
7800;1986;122;40000
2800;2002;116;125000
1600;2005;55;150000
1600;2001;86;150000
500;2001;101;150000
6990;2008;136;100000
12900;2010;170;150000
500;2016;75;150000
3700;2005;144;150000
7700;2006;140;150000
0;2011;90;40000
700;1991;71;150000
2200;2002;75;125000
0;1992;0;150000
11200;2011;143;150000
2750;1991;109;150000
2200;2005;60;150000
7500;2012;90;150000
7000;2008;86;60000
650;1993;90;30000
2500;2007;0;150000
1250;2017;125;150000
4799;2005;75;80000
2500;2001;136;150000
13500;2010;143;70000
3000;1998;220;150000
4499;1985;122;150000
3150;2000;64;150000
1650;2000;150;150000
8500;2005;170;125000
899;1998;0;150000
450;2001;82;150000
2299;2000;0;150000
1700;2002;80;150000
350;2000;0;150000
9850;2015;98;40000
1850;1993;150;125000
13299;2009;170;100000
3800;2003;110;150000
699;2001;58;150000
2999;1990;105;90000
600;2003;120;150000
500;1987;156;150000
700;1998;60;125000
10500;2005;209;150000
8600;2006;122;150000
700;2003;60;80000
5500;2008;230;150000
800;2003;75;150000
1899;2006;75;125000
2500;2016;90;150000
4900;2001;0;125000
350;1998;50;150000
2999;2010;95;150000
6500;2003;193;150000
4999;2017;101;150000
450;1995;90;125000
150;2017;116;150000
5950;2006;102;150000
450;1995;40;150000
16500;2012;141;50000
1000;1998;184;150000
3300;2009;109;125000
16500;2013;140;10000
4500;2005;140;150000
6650;2008;80;150000
4000;2009;71;70000
2800;2001;101;150000
450;1999;118;5000
2000;2003;0;90000
2950;1998;101;150000
11490;2010;140;125000
3200;2005;120;150000
2950;2001;116;150000
1099;2018;116;150000
14999;2008;184;125000
500;1996;75;150000
9499;2003;177;150000
2700;1997;150;150000
15600;2008;232;125000
1450;2003;58;100000
600;2000;0;5000
1190;1999;60;150000
1200;2000;117;150000
9750;2010;86;20000
3500;2000;115;150000
4750;2005;150;150000
850;1999;150;150000
11900;2006;344;150000
10990;2010;160;90000
300;1998;90;150000
6500;2018;95;150000
3250;2005;105;150000
1650;1999;50;150000
14990;2015;86;10000
9900;2006;163;90000
1200;2001;0;150000
8800;2010;102;150000
16500;2008;177;125000
4190;2004;105;150000
4200;2007;83;150000
6500;2010;106;150000
2890;1996;193;150000
10990;2002;192;90000
14999;2004;286;150000
900;1999;101;150000
3850;2004;103;125000
2200;2016;0;150000
18800;2014;110;20000
3400;2004;131;150000
3600;2001;143;150000
7499;2005;140;125000
10990;2009;170;150000
10300;2002;218;50000
5250;1997;193;150000
950;2002;120;150000
5100;2004;131;150000
4290;2008;80;150000
4990;2008;120;90000
690;2001;60;150000
1100;2017;139;150000
1950;1988;26;80000
1500;2000;155;150000
1500;1999;101;150000
1500;1999;107;150000
900;1999;150;150000
2300;1995;118;125000
8350;2010;105;100000
2000;2003;60;125000
5500;2005;90;150000
2650;2007;67;150000
9550;2008;140;150000
850;1998;114;150000
250;1999;0;5000
6310;2007;150;150000
1450;2004;120;150000
3950;2009;109;150000
800;1996;58;150000
1690;1998;75;150000
1450;1997;68;150000
10900;2012;86;40000
1500;2004;65;150000
3750;2003;109;100000
5900;2007;102;150000
2600;2001;110;125000
3200;2001;102;90000
1800;1993;113;150000
2500;2000;116;150000
3700;2001;143;150000
555;2016;60;150000
7200;2005;272;150000
13000;2010;184;70000
700;2002;50;125000
4450;2007;61;90000
890;2002;0;150000
150;2000;97;150000
3400;2018;109;150000
1650;1999;128;150000
4999;2002;88;150000
2850;2000;218;150000
250;1995;105;150000
2500;2005;109;125000
350;1995;90;125000
2700;2005;105;150000
2300;2000;116;150000
7000;2009;75;125000
6500;2012;0;150000
3150;1994;102;100000
3500;1999;105;150000
600;1999;140;150000
8950;2012;86;10000
6750;2011;70;30000
2700;2000;108;150000
2300;2018;165;150000
1900;2000;101;125000
3999;2017;136;80000
999;1996;0;150000
475;1999;0;150000
5555;1999;306;150000
150;1994;0;150000
12100;2009;95;70000
2500;2004;163;150000
5900;2005;204;150000
2200;2003;101;150000
0;1995;0;150000
1700;2002;145;150000
790;1998;90;150000
0;2007;150;150000
12399;2007;163;150000
6999;2004;116;125000
2885;2009;702;50000
2000;2000;118;150000
3800;2002;163;150000
1899;1995;90;125000
1650;1999;101;125000
13000;2012;265;150000
2400;2001;75;100000
3499;2004;150;150000
4444;2000;170;150000
6200;2012;84;60000
6200;1974;160;150000
2000;2000;118;150000
1950;2004;97;150000
850;1996;60;150000
5600;2007;105;150000
900;1999;50;150000
750;2003;162;150000
1150;1996;60;100000
250;1994;54;150000
7000;2008;190;150000
3888;1994;110;150000
600;2000;101;150000
3300;2007;92;150000
650;2003;0;150000
0;2005;140;150000
2700;2000;103;150000
8300;2009;140;150000
649;2017;45;150000
10700;2009;150;150000
3500;2005;204;150000
1299;2002;109;150000
2500;2002;60;125000
800;1999;163;150000
6800;2006;170;150000
1800;2001;101;150000
2799;2000;143;150000
2600;2004;73;150000
6750;2007;131;150000
12500;2002;349;150000
3950;2007;0;125000
500;2017;0;150000
17500;2005;272;40000
300;1991;55;150000
999;1997;75;150000
10900;2007;170;150000
2500;1998;0;150000
350;2000;60;20000
8000;2009;86;60000
5750;1994;150;150000
2899;2001;107;20000
5290;2012;68;30000
649;1995;88;150000
500;2000;90;150000
2100;2005;125;150000
1000;1981;115;150000
1950;1999;183;150000
9950;2010;105;90000
3000;2005;131;150000
6200;2004;177;150000
2200;2004;163;150000
2300;2000;60;100000
15200;2013;0;70000
5800;2002;156;150000
4000;2004;90;100000
7990;2005;163;150000
16500;2014;120;20000
300;1995;0;150000
6490;2005;140;150000
16300;2010;150;70000
2890;2005;174;150000
3385;2003;109;125000
500;1998;40;80000
3000;2009;90;30000
300;1996;90;5000
2399;2000;75;125000
6900;2007;143;150000
5350;2002;177;150000
500;2000;101;150000
550;1973;26;150000
6000;2006;102;125000
2400;2004;0;150000
5700;2002;109;150000
13900;2006;232;150000
11400;2012;105;70000
680;1999;75;150000
950;2000;58;150000
2150;2002;102;150000
599;1993;75;150000
550;1998;115;150000
330;1997;45;150000
5400;2008;71;90000
3999;2006;75;100000
2000;1997;122;150000
5199;2003;193;150000
2100;1999;125;150000
2550;2004;105;150000
6500;2005;150;150000
1300;1995;0;150000
