Price;RegistrationYear;Power;Kilometer
700;1998;45;150000
600;2002;82;150000
300;2005;0;150000
3290;2006;102;150000
10850;2006;231;150000
18900;2006;450;150000
400;2000;60;150000
2500;2000;184;150000
500;1998;110;150000
18500;2013;150;40000
4200;2001;136;150000
2490;1990;150;150000
2190;1998;110;150000
2700;2004;106;150000
1500;2005;144;150000
4999;2007;150;150000
5999;2006;163;150000
6000;2005;150;150000
1590;1998;136;150000
500;1994;0;150000
14900;2009;160;80000
5490;2007;95;125000
8800;2008;0;150000
300;2005;0;150000
19750;2012;170;125000
3500;2008;69;125000
0;2006;306;150000
3150;2003;116;150000
3400;1999;218;150000
2999;2006;116;150000
2850;1999;150;150000
2450;2004;98;150000
3999;2017;75;70000
8950;2011;145;150000
4500;1995;174;125000
2333;2017;75;125000
900;2001;0;150000
750;2001;101;150000
8400;2006;230;150000
5500;2009;116;150000
850;1996;125;150000
2200;1998;101;150000
11299;2006;129;30000
4750;1995;140;150000
2600;2000;116;150000
6000;2007;179;125000
1000;1998;75;150000
2500;2005;109;150000
2555;2001;170;150000
850;1996;170;150000
1450;1994;116;150000
450;1999;66;150000
8500;2012;90;60000
5400;2002;207;80000
4400;2004;0;150000
1;1996;0;80000
1250;2001;110;125000
1250;1994;111;150000
8000;2009;95;150000
19499;2009;231;100000
950;1999;0;150000
5399;2004;150;150000
500;2005;82;150000
2400;2006;65;150000
2400;1990;105;150000
3150;2005;130;150000
11800;2010;143;125000
5800;2011;69;150000
1500;2004;75;150000
6550;2004;204;150000
16990;2011;184;40000
3449;1998;140;150000
4990;1999;193;150000
10900;2010;116;80000
3300;2001;129;150000
2500;2003;125;150000
0;2005;0;150000
19450;2014;122;30000
4500;2005;140;150000
2199;1999;118;150000
7188;2011;116;150000
2599;1989;99;150000
400;1992;103;150000
2150;1991;109;150000
11900;2017;94;5000
2250;2004;116;150000
1599;2010;55;150000
550;2000;68;80000
18000;2012;156;50000
2299;2005;75;150000
4500;2001;179;150000
700;2002;58;150000
3750;2003;177;150000
850;2000;116;150000
1900;2004;60;150000
7450;2013;71;20000
15000;2011;122;60000
4450;2005;225;150000
2050;1993;75;150000
7490;2010;109;125000
2700;2006;80;150000
9170;2009;122;100000
299;2000;60;150000
200;2000;0;150000
1100;2016;147;150000
12500;2007;170;125000
2250;2004;120;125000
750;1999;55;100000
1900;2002;120;150000
0;1992;115;5000
6500;2009;85;125000
4300;2000;88;150000
2750;2002;125;150000
4599;2010;109;150000
7900;2005;163;150000
2600;2007;90;150000
4200;2006;116;150000
12999;2012;140;100000
2000;2018;0;150000
2799;2009;109;100000
1800;2016;77;90000
6350;2007;141;150000
900;1998;110;150000
0;1998;53;150000
1900;1996;60;125000
4100;2001;193;150000
3850;2005;131;150000
900;1997;0;150000
2250;1999;73;150000
10350;2011;120;100000
3750;1999;163;125000
350;1999;45;125000
1799;1999;125;150000
2650;1992;75;125000
990;2003;116;150000
3999;2003;118;150000
1300;1999;65;125000
6000;2001;129;150000
4900;2016;0;150000
15500;2012;211;80000
6499;2009;115;125000
50;1999;60;150000
1450;2001;50;150000
15900;2014;90;20000
3900;2005;80;50000
5000;2006;174;150000
2500;2001;106;150000
10800;2006;258;150000
1499;2003;0;150000
1900;2000;75;125000
17500;2015;182;10000
1500;2000;0;150000
2299;2000;104;150000
17690;2014;200;30000
3550;2007;69;125000
1999;2005;65;90000
5400;2010;85;90000
3150;2002;101;150000
6999;2013;68;40000
2500;2004;125;150000
1150;1994;115;150000
600;2016;70;150000
11800;2013;90;50000
1900;1988;95;150000
800;1997;115;150000
238;1991;0;150000
14500;2014;110;60000
1199;2001;50;150000
17200;2006;435;150000
350;1995;75;150000
0;2000;120;150000
5600;2008;140;150000
1200;1991;69;150000
5300;2010;82;80000
5700;2016;170;150000
1600;2000;110;150000
550;2017;170;125000
699;1999;88;150000
5800;2007;70;150000
2950;2002;131;150000
1450;1997;99;150000
8000;1989;170;5000
0;2000;214;50000
5000;1999;238;150000
4300;2017;0;125000
9200;2011;131;125000
2300;2005;60;150000
750;1995;75;150000
800;1992;60;100000
590;1996;101;150000
2200;2006;105;150000
3250;1999;139;20000
620;2000;150;150000
7490;2003;170;150000
150;1995;45;150000
1400;2017;60;125000
4000;1999;179;150000
640;2000;75;150000
1350;2003;107;150000
12800;2010;122;80000
2000;2003;144;150000
8200;2009;101;50000
3999;2007;90;150000
890;1993;150;150000
500;1996;75;150000
699;2000;140;150000
475;1999;0;150000
650;2001;125;150000
1000;2002;50;125000
0;2017;75;150000
2900;2002;129;150000
1500;2006;64;150000
100;1996;45;150000
1500;2003;120;150000
3100;2007;65;100000
750;2002;55;150000
650;1998;133;150000
1250;2001;136;150000
17500;1998;344;150000
7200;2007;122;150000
800;1997;60;150000
1850;1992;138;20000
690;2000;0;5000
4750;2007;140;150000
1100;2000;50;150000
7800;2007;109;150000
8999;2007;163;150000
2000;1998;75;150000
4200;2003;130;100000
600;1999;67;150000
6300;2006;190;150000
14899;2012;105;125000
500;2001;86;150000
2000;2000;75;125000
7000;2007;163;150000
8450;2007;140;150000
1100;2003;98;125000
7950;2006;163;150000
17500;2010;211;70000
1099;2002;60;150000
8990;2008;143;150000
12990;2010;185;125000
3950;2007;125;150000
2550;2003;207;150000
400;2016;58;150000
2700;2002;170;150000
17500;2012;150;125000
1500;1999;60;100000
2299;2001;136;150000
8200;2009;0;80000
111;2000;0;5000
700;1997;101;150000
250;1994;0;150000
3500;2004;131;150000
2000;2002;131;150000
0;1990;0;5000
3200;2004;140;150000
1350;2003;231;125000
750;1996;85;150000
3000;1999;190;150000
13800;2008;183;40000
150;1998;0;150000
100;1999;90;150000
450;1994;45;150000
7900;2004;163;150000
17000;2014;136;60000
10800;2013;136;150000
1600;2004;60;150000
0;2002;150;150000
9499;2005;254;150000
1199;2001;60;150000
250;1994;75;80000
17500;2012;170;90000
12500;2013;120;30000
8200;1990;136;150000
8900;2009;160;125000
1999;2001;116;150000
13300;2014;140;50000
3000;1999;116;125000
5999;2004;140;150000
9100;2011;105;150000
650;2017;75;150000
18870;2012;111;70000
599;1998;102;150000
5999;2004;122;150000
14000;2010;140;100000
500;1995;45;150000
4800;2008;109;60000
1250;1998;0;150000
5250;2000;165;150000
2999;1999;75;150000
3000;2008;82;60000
2499;2006;60;125000
12600;2009;200;90000
3300;2005;0;150000
500;1998;75;150000
18950;2012;122;40000
3000;2001;170;150000
950;2003;101;150000
1990;2002;75;125000
100;1998;0;150000
1699;1995;122;150000
4999;2007;68;10000
800;1997;300;150000
2000;2003;131;150000
420;1998;60;150000
1500;1998;110;150000
700;1999;125;150000
11700;2012;125;50000
0;2017;0;150000
1900;1995;147;150000
1550;2003;95;150000
11500;2005;334;125000
2200;2007;140;150000
3700;2007;82;150000
4590;2017;120;150000
13599;2006;231;80000
120;1998;75;70000
1000;2000;125;150000
1290;1997;75;150000
2350;2003;109;150000
17777;2010;163;150000
4500;2005;207;150000
10500;2007;170;150000
800;2000;54;125000
8500;2004;122;150000
1000;1999;60;150000
10490;2009;136;150000
1600;2003;65;150000
1750;2002;0;125000
999;2003;136;150000
10899;2009;190;150000
550;2000;75;150000
600;1997;101;125000
14000;2013;105;80000
1000;1997;101;150000
2200;1999;102;150000
2600;2017;64;125000
0;2000;136;150000
999;1997;114;150000
14800;2008;240;150000
1350;1996;60;100000
6995;2011;101;70000
850;2002;60;150000
0;1998;75;150000
16990;2009;204;80000
1200;1998;140;150000
1600;2003;0;150000
300;1998;134;150000
3200;2007;77;125000
4500;2003;143;150000
2550;1990;75;150000
299;2000;0;125000
1590;2000;125;150000
4300;2006;120;150000
2000;2000;85;150000
450;1995;60;150000
2000;2000;118;150000
600;2017;103;150000
99;2000;0;150000
6800;2000;0;150000
400;2016;75;60000
14300;2014;102;20000
6300;2007;95;90000
6800;2008;143;125000
16450;1990;211;150000
850;2003;60;125000
2500;2002;83;125000
2700;2004;109;150000
11200;2006;150;80000
3390;2006;140;150000
2600;2005;101;150000
2550;2017;101;150000
4700;2006;140;150000
6450;2007;141;50000
0;2000;105;150000
5400;2002;231;150000
3995;2005;155;150000
19950;2012;140;80000
1200;2001;55;125000
2900;2001;75;150000
2000;1997;193;150000
450;1995;60;150000
7500;2006;163;150000
480;1996;75;150000
0;2017;75;150000
5999;1998;120;150000
7000;2006;150;150000
15000;2008;232;150000
3850;2002;116;100000
16500;2013;150;20000
8999;2010;105;150000
990;2003;120;150000
1150;1997;60;150000
1500;2001;164;150000
5499;2010;75;50000
1750;1999;64;150000
10900;1990;160;150000
6950;2008;120;50000
1250;1998;100;150000
9800;2013;99;30000
13990;2012;140;150000
5600;2007;102;125000
18500;2011;140;60000
6900;2003;143;125000
1255;1999;0;150000
2750;2004;109;150000
19750;2013;204;40000
13900;1981;0;50000
11000;2010;105;90000
550;1996;45;150000
4900;2009;97;125000
1000;1997;150;150000
12900;2008;170;125000
550;1997;105;150000
0;2003;120;150000
1980;1999;122;150000
3200;2003;131;150000
12900;2008;170;150000
9700;2009;122;70000
700;2018;75;70000
1000;1998;101;150000
775;1993;0;150000
3250;2007;69;150000
250;2016;0;90000
2500;2005;155;150000
229;2016;54;150000
9950;2008;96;150000
50;2005;0;5000
0;1996;0;150000
2000;2003;0;150000
2800;2006;68;125000
2799;2003;75;150000
2099;2001;110;150000
2950;2004;120;150000
1800;2003;101;150000
5200;2005;140;150000
2790;1999;150;150000
2300;2005;125;150000
3300;2004;131;150000
3700;2002;75;150000
2200;2017;0;150000
4500;2006;97;100000
299;1997;50;150000
700;2001;116;150000
14500;2017;231;150000
17499;2012;140;50000
3750;2008;65;125000
13750;2005;300;80000
4222;2003;109;150000
19950;2016;120;5000
7900;2008;109;125000
1750;2008;0;150000
1;2017;122;125000
1200;2003;87;150000
4000;1993;90;90000
400;2006;59;80000
12500;2007;224;150000
5400;2005;143;80000
6300;2018;115;125000
4400;2003;90;150000
4200;2007;0;150000
1449;1990;109;150000
450;1997;115;150000
800;2000;0;150000
2399;2003;101;150000
1350;2001;50;150000
1950;2004;54;150000
470;2000;60;125000
1200;2001;120;150000
650;1999;58;150000
500;1999;0;125000
5999;2014;15;10000
7190;2004;204;150000
5000;2017;115;150000
13499;2005;150;50000
1200;2003;95;150000
1750;2005;0;150000
5950;2007;136;150000
1499;1995;150;150000
7500;2008;125;100000
20000;2016;110;5000
5700;2004;129;80000
2250;1999;65;30000
3950;1998;193;150000
50;2016;0;5000
1200;2001;116;150000
1499;1995;0;150000
500;2003;60;150000
5599;2007;105;150000
9450;2003;218;150000
15800;2013;132;30000
1000;1999;150;150000
2599;2018;212;5000
1999;2017;0;150000
1200;2001;54;150000
3300;2002;106;150000
400;2016;0;150000
1700;2003;40;150000
2599;2004;109;150000
2250;2017;75;150000
0;1994;0;150000
14500;2011;163;70000
2250;2003;60;150000
190;1994;75;150000
8250;2006;102;125000
950;1999;57;150000
1500;2001;60;150000
18200;2012;200;50000
8400;2002;0;150000
3500;2016;146;150000
350;2003;150;150000
200;1996;60;150000
2700;2016;0;20000
18899;2014;105;40000
600;1999;90;150000
18900;2012;170;125000
11850;2009;175;90000
950;2000;145;150000
500;1996;75;60000
8200;2005;116;125000
19500;2010;239;150000
1500;2005;60;70000
7300;2010;125;90000
500;1995;150;150000
4999;2018;116;150000
9950;2005;170;150000
3000;2005;163;150000
600;2016;0;150000
4999;1995;105;150000
1950;1999;75;150000
2950;2001;131;150000
4499;2005;125;90000
1200;2008;67;80000
200;1997;75;150000
4000;2001;0;150000
6290;2001;98;50000
2200;2000;193;150000
550;1998;43;150000
6900;1993;150;90000
450;1998;193;150000
950;2003;0;150000
14250;2011;161;50000
2000;1999;75;150000
2999;2006;92;150000
3500;2003;163;150000
16500;2014;86;20000
4750;2010;65;20000
1500;2018;101;150000
4280;2004;95;80000
250;1998;54;150000
8499;2010;125;60000
800;2000;120;150000
3000;2007;58;70000
12000;1996;321;150000
13950;2011;184;70000
800;1997;95;150000
4150;2011;60;50000
2900;2005;80;150000
150;2000;0;125000
5500;1994;75;150000
19500;2017;322;150000
700;2000;90;150000
600;1997;75;125000
1200;2004;103;150000
1500;1991;75;150000
3300;2001;192;150000
4600;2006;75;150000
0;1995;150;150000
8999;2014;71;20000
4950;2007;90;150000
15500;2010;211;80000
5499;2017;340;150000
1499;2003;0;150000
850;2001;60;150000
500;1998;0;125000
6749;2005;218;150000
1990;2000;125;150000
12900;2013;102;40000
3999;2007;125;150000
600;2001;75;150000
10999;2001;231;150000
19999;2008;315;150000
0;1998;115;150000
750;1997;90;150000
800;2001;98;125000
11999;2011;122;100000
9900;2004;109;150000
16890;2010;184;150000
1550;2001;82;150000
16500;2008;272;125000
695;1998;101;150000
500;1998;116;150000
250;2000;0;150000
500;1997;110;150000
580;1999;0;150000
3450;2005;120;150000
6250;2002;143;150000
13500;2011;170;150000
8999;2006;231;150000
600;2017;122;150000
590;1994;90;150000
0;2002;109;150000
9800;2009;143;150000
5600;2005;150;150000
5850;2006;190;150000
8400;2006;224;150000
999;2000;54;150000
850;1997;60;150000
3490;2002;173;150000
5499;2008;86;90000
6490;2004;239;150000
6750;2005;218;150000
2950;2008;86;150000
3480;2007;101;150000
1000;2005;131;150000
0;2005;163;150000
150;1997;0;150000
1750;2003;0;150000
200;2000;75;150000
3900;2009;54;70000
900;2002;90;150000
3750;2006;95;125000
5700;1970;40;80000
18900;2013;163;40000
3450;2009;65;150000
1590;2000;75;150000
5690;2005;116;125000
1249;2002;75;150000
2750;2002;125;150000
16999;2009;190;150000
4999;1978;122;150000
12000;2008;175;90000
500;1999;90;150000
3200;2005;140;150000
5250;2003;150;150000
500;1999;102;150000
1600;2001;125;150000
1350;1992;80;20000
2700;1996;0;150000
500;1997;52;90000
3500;2003;952;70000
6790;2011;69;50000
750;1995;106;150000
999;2016;90;150000
5990;2001;170;150000
3333;2000;105;150000
0;2016;102;125000
2850;2005;5;40000
7600;2011;133;60000
899;1990;70;150000
14000;2008;185;150000
9499;2010;150;70000
8500;2012;140;150000
1200;1999;0;150000
12850;2011;169;70000
8900;1992;170;150000
2100;2002;143;150000
1970;2000;75;125000
2550;2003;143;150000
2900;2002;179;150000
4500;2003;116;150000
0;2002;122;150000
1299;2003;163;150000
550;1998;55;5000
650;2016;116;30000
150;1996;45;150000
1622;2017;136;150000
6800;2009;109;40000
500;1996;50;150000
850;1993;0;150000
14444;2007;286;150000
680;2016;75;150000
5500;2012;75;90000
6800;2009;179;150000
700;1999;58;150000
5500;2007;104;150000
6950;2009;90;125000
1599;2004;69;70000
2400;2017;0;90000
5650;2001;131;150000
7999;2007;0;150000
6000;2010;160;100000
4200;2009;128;50000
1666;2003;94;125000
9800;2007;170;150000
0;2000;0;5000
1350;1997;150;150000
2900;2000;90;150000
7777;2016;60;5000
12900;2006;224;150000
850;2001;0;150000
1150;2002;146;150000
650;1990;70;150000
899;1997;0;125000
5500;2010;86;125000
2550;2002;101;150000
4000;1998;177;150000
12299;2005;334;150000
7000;2004;231;80000
2600;2004;125;150000
9999;2004;192;125000
1999;2009;69;150000
2150;2017;0;150000
850;1998;54;150000
800;1997;60;150000
3650;1992;179;150000
6000;2007;170;150000
8100;2004;192;150000
1500;2002;98;150000
1100;1999;75;150000
300;2017;0;150000
2300;1999;102;150000
1200;1997;116;150000
5900;2000;179;150000
0;1985;0;150000
800;1996;60;150000
945;2001;50;150000
1900;2002;0;150000
5850;2004;143;125000
19500;2017;250;80000
250;1995;75;125000
1550;2016;165;150000
0;1998;50;150000
2950;2005;54;125000
11900;2010;140;80000
2350;2001;50;70000
10500;2011;239;125000
2300;2004;101;150000
1450;2000;101;150000
13500;2008;140;70000
6900;1999;192;50000
3400;2005;140;150000
999;1997;102;5000
3700;2007;101;150000
799;1998;75;150000
2450;2001;75;150000
4890;2009;92;100000
13900;2009;174;60000
1900;1999;45;150000
1650;2003;158;150000
1700;2001;61;150000
1590;2002;75;150000
5500;2012;69;80000
1590;2006;60;150000
1580;2001;60;150000
4600;2009;71;125000
2300;2001;173;150000
2150;1998;101;125000
6250;2004;218;150000
550;2000;60;150000
450;2001;0;150000
18999;2008;143;125000
300;1994;115;150000
5799;2009;80;125000
3200;1998;141;125000
350;1995;45;150000
3000;2005;82;150000
333;1996;125;150000
18390;2013;150;50000
0;2017;98;150000
6150;2008;95;150000
1750;1998;170;150000
500;1998;0;150000
16500;2011;180;60000
5500;1996;150;150000
2500;2004;109;150000
7499;2005;150;125000
3300;2005;177;150000
1600;2000;61;150000
650;1997;54;150000
150;1997;58;150000
990;1997;136;150000
850;2001;107;150000
6999;1987;69;125000
3299;2005;131;150000
150;1996;177;150000
2400;2001;125;150000
15900;2004;170;50000
4200;2002;170;150000
200;1997;0;150000
1200;1997;125;150000
5200;2002;163;150000
999;1999;75;150000
2100;1999;136;150000
1199;1999;0;150000
15850;2013;105;50000
7800;2005;150;150000
600;1996;45;150000
200;1997;75;150000
19990;2012;160;40000
500;2001;0;150000
1111;1998;75;150000
10500;2005;160;150000
225;1998;55;150000
1499;1997;90;150000
3500;1999;105;150000
550;1989;90;150000
15000;2006;233;150000
2200;2000;0;150000
14900;2013;105;60000
1299;2001;125;150000
200;2000;60;150000
1899;2002;143;150000
2500;2004;139;150000
0;1999;122;150000
3750;2018;88;150000
250;1995;0;70000
10900;2011;136;50000
100;2000;0;150000
4500;2017;0;150000
13700;2007;177;90000
950;2005;0;150000
3300;2005;0;150000
8200;2015;71;5000
6450;2007;140;150000
1600;2006;60;70000
1550;1994;150;150000
5000;2009;90;80000
6989;2008;140;150000
2200;1988;84;125000
7900;2012;86;70000
11900;1977;86;150000
16500;2001;241;150000
4600;2002;163;150000
0;1997;0;150000
500;2002;58;150000
799;2018;63;150000
7199;2009;80;125000
1890;2003;64;150000
3999;2003;193;150000
650;1997;179;150000
7600;1993;110;150000
2350;2004;60;125000
13900;2009;235;150000
12000;2007;170;150000
1550;1998;0;150000
400;2001;0;150000
1450;1998;165;150000
4450;1972;131;125000
11500;2008;204;150000
6900;2017;86;125000
17200;2011;184;20000
250;1995;60;125000
6300;2007;232;150000
6550;2007;170;150000
17400;2010;170;70000
49;5000;0;5000
1800;1998;50;150000
4500;2005;109;125000
7500;2006;116;150000
2550;2006;58;100000
1990;1998;150;150000
0;1996;75;150000
17000;2000;122;150000
8900;2006;224;150000
7500;2005;129;125000
1350;2003;58;100000
3900;2005;90;150000
4850;2003;177;150000
2049;2000;129;150000
750;1996;68;150000
2500;2005;54;150000
7500;2003;165;150000
5500;1999;224;150000
1000;2005;128;150000
2150;1999;147;150000
2850;2007;170;150000
2250;2003;101;150000
13500;2017;218;150000
1900;1998;170;150000
1300;1995;115;150000
8500;2016;0;150000
4999;1988;170;150000
15500;2012;122;40000
3700;2010;54;125000
1300;1996;126;150000
550;2000;0;150000
500;1995;0;150000
1250;2000;50;150000
1700;2003;101;150000
7500;2004;150;150000
1700;2004;121;150000
8000;2005;163;150000
6000;2001;193;150000
1000;1999;75;150000
2599;2003;68;150000
1999;2002;131;150000
3750;2003;101;150000
650;2001;0;150000
8000;2007;140;150000
1999;1996;122;150000
350;1999;125;150000
0;1954;54;150000
11000;1955;40;50000
11399;2006;175;150000
1999;2006;58;125000
1799;2002;75;150000
3885;2004;105;150000
5000;1991;0;150000
0;2005;0;150000
600;2001;106;150000
2400;2002;100;40000
400;1997;75;150000
1150;1999;116;150000
999;2002;0;150000
0;1997;101;150000
1300;1999;101;150000
1350;2018;0;150000
1999;2003;65;125000
2810;2007;90;150000
2300;1999;60;125000
1899;1998;75;150000
1250;1999;125;150000
250;1997;0;60000
6650;1997;241;150000
4190;2003;143;150000
0;2003;128;150000
2200;2017;306;150000
999;2001;75;150000
5;1998;0;150000
300;1995;0;150000
2300;2000;184;150000
100;2000;0;5000
10790;2008;143;150000
16700;2012;143;150000
1300;2005;109;150000
5555;1983;34;50000
2350;1999;90;150000
900;2000;65;150000
5250;2005;140;125000
1750;1997;101;150000
2850;2004;116;150000
5500;2003;179;150000
1700;2003;75;150000
1200;1995;150;150000
700;1998;101;150000
1200;2000;0;90000
5400;2006;120;80000
1400;2000;0;150000
2300;2000;170;150000
2000;2004;60;150000
1490;2001;75;150000
690;1989;130;150000
4499;2001;170;150000
4900;1983;60;40000
16480;2013;140;40000
719;2001;60;150000
0;2016;170;150000
19800;2012;140;90000
2600;2003;107;125000
3099;2005;90;150000
3950;2005;125;150000
3850;2009;75;125000
5500;2012;69;70000
5500;2009;86;60000
0;2000;0;150000
3900;1997;286;150000
300;1998;136;150000
1100;2002;60;150000
14980;2009;120;90000
1250;2001;60;150000
7999;1978;90;125000
3299;2006;136;150000
5900;2005;140;150000
899;1999;109;150000
6000;2009;90;60000
550;2016;75;150000
1999;2008;90;150000
1799;2000;80;150000
1950;1989;118;150000
6400;2005;140;150000
13990;2008;197;150000
4999;2006;111;50000
2700;2004;0;150000
1000;1998;50;150000
5400;2002;155;125000
7499;2013;72;20000
6500;2011;60;50000
10900;2009;160;125000
14500;2008;190;150000
17990;2007;235;150000
15999;2007;174;150000
3850;2006;105;125000
1600;1996;75;150000
750;1997;136;150000
2990;2004;150;150000
9900;2012;86;30000
3750;2017;0;5000
7900;2014;83;40000
1349;2002;75;150000
1800;1999;150;150000
14900;2003;340;150000
2790;1996;102;5000
1250;1999;58;150000
600;1999;101;150000
10000;2005;140;150000
4100;2009;150;150000
1650;2016;75;150000
9500;2007;179;150000
1500;2005;86;125000
8999;2004;192;150000
5900;2007;179;150000
7199;2005;306;150000
3899;1997;174;60000
1000;2002;122;150000
1550;2000;50;150000
3500;2006;0;150000
800;1979;60;150000
0;1990;75;150000
6500;2008;45;150000
400;1999;75;150000
1700;1998;235;150000
6999;2008;170;100000
7500;2016;105;60000
1499;1999;60;150000
800;2002;75;150000
0;1997;279;150000
1400;1997;90;150000
6780;2009;140;150000
1500;1996;60;60000
1500;2001;60;150000
1111;2000;75;150000
6950;2012;78;40000
1250;2001;170;150000
100;2005;0;5000
750;1999;150;150000
450;2000;0;60000
15800;1983;105;150000
6999;2012;90;90000
2900;2000;170;150000
15600;2011;143;90000
450;1999;0;150000
770;2017;0;150000
7250;2012;75;50000
1149;1998;75;150000
3200;2005;145;150000
800;1996;102;150000
6000;1987;0;5000
995;2003;169;150000
2000;2003;58;90000
777;2001;120;150000
9150;2008;150;125000
6500;2008;103;100000
200;2016;0;5000
1500;2000;50;150000
5700;2006;145;90000
1450;2000;75;150000
14950;2010;231;150000
6490;2009;122;125000
6999;2006;150;125000
3000;2003;150;150000
16000;2006;450;150000
2550;2004;75;150000
2300;2001;116;150000
550;1994;75;150000
899;2000;54;125000
5500;2006;95;50000
3000;2002;0;150000
2000;2006;84;150000
0;1997;75;150000
1850;1999;0;150000
3850;2002;150;150000
8850;2005;116;90000
3200;2004;105;150000
2200;2002;193;150000
4300;2006;105;150000
13000;1991;0;30000
3800;2001;116;150000
900;1999;75;150000
750;1990;200;150000
6000;2006;140;150000
650;1994;86;150000
8150;2006;116;125000
1850;2000;150;150000
1000;1988;110;90000
1250;2018;0;150000
500;1995;75;150000
2300;1958;45;80000
1100;1996;75;150000
10700;2006;150;150000
3699;2004;113;100000
1590;2004;60;150000
1200;1999;0;150000
1250;1994;222;150000
1790;1993;174;150000
1750;1995;0;150000
2150;2002;54;150000
4800;2004;131;150000
4399;2009;75;70000
1000;1996;101;150000
5600;2005;150;150000
19900;2011;160;30000
1350;1999;116;150000
2150;1998;110;150000
1300;1996;78;80000
990;1995;90;125000
150;2017;60;150000
4199;2004;105;150000
600;1999;75;150000
2599;2004;101;150000
950;1989;99;150000
4200;2004;150;150000
850;1995;60;150000
3850;2004;90;150000
4250;2009;68;50000
10399;2009;201;100000
5000;2001;241;150000
10990;2012;120;30000
13000;2018;105;100000
900;1998;101;150000
5200;2010;60;60000
2000;2006;69;150000
2499;1997;150;150000
706;1999;60;150000
10800;2007;140;150000
6400;1981;136;90000
1999;1999;158;150000
9999;2008;328;100000
3999;1994;220;150000
2450;2003;207;70000
18500;2011;204;150000
16500;2010;109;30000
2850;2007;75;150000
12600;2011;122;60000
1000;1998;37;125000
1799;1999;136;150000
200;2004;0;100000
5799;2013;18;10000
1600;1999;75;150000
5850;2017;136;150000
5990;2007;109;50000
1199;1993;90;125000
1950;2001;75;125000
1750;2003;125;150000
790;1999;60;150000
10800;2011;156;30000
500;1999;75;150000
1000;2001;150;150000
750;1999;136;150000
4250;2008;75;125000
13500;2013;95;50000
16700;2010;140;150000
2600;1998;150;150000
2950;1992;145;150000
750;1999;75;150000
1050;2000;150;150000
6940;2008;102;150000
14500;2007;200;100000
2200;2003;116;150000
2100;2018;0;5000
850;1999;50;150000
950;2002;75;150000
10300;2008;184;150000
1250;1997;279;150000
5800;2005;90;90000
0;2001;190;150000
1800;2001;101;150000
3490;2001;170;150000
1250;1992;57;150000
450;2003;59;125000
4600;2001;80;125000
1450;1997;150;150000
4000;2011;61;125000
850;1989;72;150000
8999;2006;140;150000
11900;2010;126;150000
2100;1995;90;150000
3100;2003;75;100000
9300;2009;116;80000
450;1997;101;150000
800;1997;75;150000
8499;2007;170;150000
3200;2008;105;150000
3000;1998;100;150000
3500;2006;75;150000
4200;1998;115;150000
1850;2005;54;150000
150;1998;0;150000
7400;2006;105;150000
4999;2007;140;150000
9900;2009;140;80000
750;2016;116;150000
3599;2006;80;150000
3490;1998;110;150000
6500;2006;140;150000
800;1998;117;150000
999;2017;60;150000
2400;2005;54;90000
2300;2000;170;150000
4999;2003;147;70000
4400;1995;90;125000
500;1994;45;150000
1;1989;90;150000
8200;2012;69;30000
13900;2010;170;150000
999;2018;58;150000
350;1998;75;150000
12000;2006;185;150000
5500;2003;125;150000
7999;2006;0;5000
2500;2000;116;150000
550;1999;101;150000
790;1999;105;150000
100;2016;60;150000
15200;2011;160;40000
4800;2004;150;150000
1700;2004;75;150000
1800;2000;125;150000
3000;1996;78;150000
8950;2005;150;150000
1600;2018;0;150000
3400;2005;0;150000
1000;1997;193;150000
6200;2008;136;150000
1299;2002;75;150000
300;1998;0;150000
4200;2001;170;125000
400;1993;75;150000
5899;2007;105;125000
699;1999;50;150000
10700;2006;140;150000
700;1994;122;150000
4411;2007;69;100000
950;1998;101;150000
1000;1988;132;150000
2200;2002;125;150000
3800;2006;140;150000
3100;2008;68;125000
5399;2003;131;5000
7800;2007;150;125000
450;2000;131;150000
1350;2016;0;150000
250;2000;114;150000
18000;2013;160;80000
6500;2007;126;150000
17900;2014;136;30000
3700;1995;90;150000
7500;2011;86;60000
9990;2007;140;90000
7790;2009;80;100000
1399;2002;75;150000
10000;2017;231;150000
5900;2007;133;90000
1100;1998;64;150000
5750;2000;110;125000
750;2001;0;150000
675;1997;75;150000
755;1998;131;150000
1850;1998;0;150000
2900;2004;136;150000
6900;2017;136;70000
1950;2016;143;150000
7000;2005;140;150000
4150;2001;75;100000
2690;1999;0;125000
3700;2006;140;150000
950;1996;0;150000
19500;2011;245;150000
1450;2016;110;150000
850;1995;60;150000
20000;2004;325;125000
6300;2017;131;150000
500;1996;70;90000
17499;2010;143;80000
1150;1998;90;150000
10800;2007;170;150000
990;1999;125;150000
1200;2000;66;30000
699;2005;125;150000
14900;2009;272;100000
5199;2009;110;125000
1950;2004;54;150000
2800;2001;105;150000
18500;2002;600;150000
2222;1995;68;150000
8300;2012;87;60000
1;2005;218;150000
3750;2005;105;125000
3250;2007;68;125000
850;2002;60;150000
8000;2006;131;125000
1700;1995;116;150000
2222;1987;132;150000
650;1995;0;150000
450;2016;101;30000
2399;2003;131;150000
599;1999;0;150000
10000;2008;260;90000
10999;2008;177;150000
3999;2006;82;150000
4500;2000;101;125000
10680;2003;344;150000
1450;2003;60;125000
50;1996;150;150000
3850;2002;147;150000
3900;2004;136;150000
1100;2000;58;150000
8000;2011;110;70000
650;1997;59;150000
